24721 2269 166 112 34662 165 111 34353
25077 2165 166 112 34662 166 111 34354
33402 19100 170 120 37130 170 120 37130
33240 18948 170 120 37130 170 120 37130
33204 19465 170 120 37130 170 120 37130
33087 19193 170 120 37130 170 121 37438
33368 18935 170 120 37130 170 120 37130
33087 19223 170 120 37130 169 120 37129
33458 19214 170 120 37130 170 120 37130
33234 19426 170 120 37130 170 120 37130
33093 19110 170 120 37130 169 120 37129
33259 19422 170 120 37130 170 121 37438
33260 19370 170 120 37130 170 120 37130
32804 19687 170 120 37130 170 121 37438
33422 19246 170 120 37130 170 121 37438
33229 19180 170 120 37130 170 120 37130
33147 19106 170 120 37130 169 120 37129
33142 19368 170 120 37130 170 120 37130
33263 19145 170 120 37130 170 120 37130
33213 18961 170 120 37130 170 120 37130
33251 19229 170 120 37130 170 120 37130
33366 19387 170 120 37130 170 121 37438
33067 19178 170 120 37130 170 120 37130
33186 18943 170 120 37130 170 120 37130
33137 19097 170 120 37130 169 120 37129
33274 19234 170 120 37130 169 120 37129
33278 19208 170 120 37130 170 120 37130
33144 19215 170 120 37130 170 120 37130
33066 19131 170 120 37130 170 120 37130
33018 19299 170 120 37130 170 121 37438
33302 19312 170 120 37130 170 120 37130
33204 19465 170 120 37130 170 120 37130
33228 19210 170 120 37130 169 120 37129
33306 19415 170 120 37130 170 120 37130
33201 19164 170 120 37130 169 120 37129
33241 19188 170 120 37130 170 120 37130
33206 18955 170 120 37130 170 120 37130
33208 19273 170 120 37130 170 120 37130
33211 19303 170 120 37130 170 120 37130
33248 19332 170 120 37130 170 120 37130
33306 19343 170 120 37130 170 120 37130
33352 19315 170 120 37130 170 120 37130
33018 18926 170 120 37130 170 120 37130
33066 18954 170 120 37130 170 120 37130
33294 19169 170 120 37130 170 120 37130
33308 19151 170 120 37130 170 120 37130
33337 19153 170 120 37130 170 120 37130
33295 18946 170 120 37130 170 120 37130
33308 19263 170 120 37130 170 120 37130
33313 19296 170 120 37130 169 120 37129
33307 19292 170 120 37130 170 120 37130
33300 19287 170 120 37130 170 120 37130
33200 19113 170 120 37130 170 120 37130
33239 19094 170 120 37130 169 120 37129
33286 19061 170 120 37130 169 120 37129
33331 19059 170 120 37130 169 120 37129
33381 19075 170 120 37130 170 120 37130
33369 19074 170 120 37130 170 120 37130
33409 19075 170 120 37130 170 120 37130
33421 19066 170 120 37130 170 120 37130
33152 19263 170 120 37130 169 120 37129
33336 19097 170 120 37130 170 120 37130
33344 19191 170 120 37130 169 120 37129
33416 19118 170 120 37130 170 120 37130
33335 19275 170 120 37130 170 120 37130
33338 19301 170 120 37130 170 120 37130
33376 19344 170 120 37130 170 120 37130
33362 19310 170 120 37130 170 120 37130
33363 19304 170 120 37130 170 120 37130
33472 19318 170 120 37130 170 120 37130
33240 19444 170 120 37130 170 120 37130
33274 19404 170 120 37130 170 120 37130
32918 19366 170 120 37130 170 120 37130
33120 19340 170 120 37130 170 120 37130
33374 19153 170 120 37130 170 120 37130
33376 19215 170 120 37130 170 120 37130
33392 19129 170 120 37130 170 120 37130
33066 18970 170 120 37130 170 120 37130
33354 19197 170 120 37130 170 120 37130
33358 19273 170 120 37130 170 120 37130
33438 19177 170 120 37130 170 120 37130
33443 19267 170 120 37130 170 120 37130
33383 19144 170 120 37130 170 120 37130
33350 19257 170 120 37130 170 120 37130
33367 19162 170 120 37130 169 120 37129
33438 19229 170 120 37130 170 120 37130
33396 19273 170 120 37130 170 120 37130
33399 19189 170 120 37130 170 121 37438
